Date,Count,Delta
2024/06/05,4541865,9133
2024/06/06,4550187,8322
2024/06/07,4558496,8309
2024/06/08,4566275,7779
2024/06/09,4571671,5396
2024/06/10,4578201,6530
2024/06/11,4586016,7815
2024/06/12,4593639,7623
2024/06/13,4601971,8332
2024/06/14,4610055,8084
2024/06/15,4616471,6416
2024/06/16,4620676,4205
2024/06/17,4625474,4798
2024/06/18,4632950,7476
2024/06/19,4639642,6692
2024/06/20,4646327,6685
2024/06/21,4652761,6434
2024/06/22,4658187,5426
2024/06/23,4661663,3476
2024/06/24,4666182,4519
2024/06/25,4672801,6619
2024/06/26,4679177,6376
2024/06/27,4685874,6697
2024/06/28,4692075,6201
2024/06/29,4696756,4681
2024/06/30,4699725,2969
2024/07/01,4703208,3483
2024/07/02,4709202,5994
2024/07/03,4716253,7051
2024/07/04,4723223,6970
2024/07/05,4729048,5825
2024/07/06,4735110,6062
2024/07/07,4739623,4513
2024/07/08,4743705,4082
2024/07/09,4749299,5594
2024/07/10,4754830,5531
2024/07/11,4760440,5610
2024/07/12,4765883,5443
2024/07/13,4770000,4117
2024/07/14,4772966,2966
2024/07/15,4776000,3034
2024/07/16,4782094,6094
2024/07/17,4788589,6495
2024/07/18,4795115,6526
2024/07/19,4800957,5842
2024/07/20,4806578,5621
2024/07/21,4810361,3783
2024/07/22,4814492,4131
2024/07/23,4821265,6773
2024/07/24,4828250,6985
2024/07/25,4835111,6861
2024/07/26,4840734,5623
2024/07/27,4845657,4923
2024/07/28,4849205,3548
2024/07/29,4853553,4348
2024/07/30,4859468,5915
2024/07/31,4866081,6613
2024/08/01,4873121,7040
2024/08/02,4879386,6265
2024/08/03,4885001,5615
2024/08/04,4888918,3917
2024/08/05,4893006,4088
2024/08/06,4899958,6952
2024/08/07,4907933,7975
2024/08/08,4915914,7981
2024/08/09,4923707,7793
2024/08/10,4929887,6180
2024/08/11,4935006,5119
2024/08/12,4940450,5444
2024/08/13,4947801,7351
2024/08/14,4955186,7385
2024/08/15,4962458,7272
2024/08/16,4967978,5520
2024/08/17,4973107,5129
2024/08/18,4976358,3251
2024/08/19,4979981,3623
2024/08/20,4986124,6143
2024/08/21,4992110,5986
2024/08/22,4999025,6915
2024/08/23,5005291,6266
2024/08/24,5010391,5100
2024/08/25,5014055,3664
2024/08/26,5018467,4412
2024/08/27,5025218,6751
2024/08/28,5031508,6290
2024/08/29,5038095,6587
2024/08/30,5044554,6459
2024/08/31,5050042,5488
2024/09/01,5053504,3462
2024/09/02,5058005,4501
2024/09/03,5064087,6082
2024/09/04,5069405,5318
2024/09/05,5073748,4343
2024/09/06,5077581,3833
2024/09/07,5080934,3353
2024/09/08,5083207,2273
2024/09/09,5085750,2543
2024/09/10,5089388,3638
2024/09/11,5093372,3984
2024/09/12,5097439,4067
2024/09/13,5101965,4526
2024/09/14,5105266,3301
2024/09/15,5107523,2257
2024/09/16,5109806,2283
2024/09/17,5113272,3466
2024/09/18,5116803,3531
2024/09/19,5120307,3504
2024/09/20,5123477,3170
2024/09/21,5126045,2568
2024/09/22,5127525,1480
2024/09/23,5129420,1895
2024/09/24,5132595,3175
2024/09/25,5135826,3231
2024/09/26,5139575,3749
2024/09/27,5143296,3721
2024/09/28,5146758,3462
2024/09/29,5148860,2102
2024/09/30,5151302,2442
2024/10/01,5155070,3768
2024/10/02,5158608,3538
2024/10/03,5162201,3593
2024/10/04,5165429,3228
2024/10/05,5168115,2686
2024/10/06,5169755,1640
2024/10/07,5171641,1886
2024/10/08,5174821,3180
2024/10/09,5178200,3379
2024/10/10,5181599,3399
2024/10/11,5185615,4016
2024/10/12,5189058,3443
2024/10/13,5191021,1963
2024/10/14,5193221,2200
2024/10/15,5197103,3882
2024/10/16,5201046,3943
2024/10/17,5204762,3716
2024/10/18,5208720,3958
2024/10/19,5212033,3313
2024/10/20,5213981,1948
2024/10/21,5216021,2040
2024/10/22,5220811,4790
2024/10/23,5226995,6184
2024/10/24,5232339,5344
2024/10/25,5237241,4902
2024/10/26,5241209,3968
2024/10/27,5243219,2010
2024/10/28,5245853,2634
2024/10/29,5250881,5028
2024/10/31,5261721,10840
2024/11/01,5266421,4700
2024/11/02,5270401,3980
2024/11/03,5272348,1947
2024/11/04,5275188,2840
2024/11/05,5280669,5481
2024/11/06,5285736,5067
